song id;Source;ID at file source;Title;Artist;Album name
4177;Multimodal;80;;;
4178;Multimodal;81;Don't Stop 'Til You Get Enough;Jackson, Michael [1];Off the Wall
4179;Multimodal;82;Geléia Geral;Mercury, Daniela;Swing da Cor
4180;Multimodal;83;Golden Gate Gospel Train;Golden Gate Quartet;Jubilation, Vol. 1 (Black Gospel)
4181;Multimodal;84;Good Rockin' Tonight;Presley, Elvis;Artist of the Century
4182;Multimodal;85;Here I Am (Come and Take Me);Green, Al;Al Green's Greatest Hits
4183;Multimodal;86;Hold on, I'm Comin';Sam & Dave;Hold On, I'm Comin'
4184;Multimodal;87;Home in Your Heart;Burke, Solomon;If You Need Me
4185;Multimodal;88;I Have a Dream;King, Martin Luther Jr.;In Search of Freedom
4186;Multimodal;89;I Will Follow;U Two;Boy
4187;Multimodal;90;I'm Ready;Waters, Muddy;His Best: 1947 to 1955
4188;Multimodal;91;Into the Mystic;Morrison, Van;Moondance
4189;Multimodal;92;London Calling;Clash;London Calling
4190;Multimodal;93;Naima;Coltrane, John;Giant Steps
4191;Multimodal;94;Nothing Compares 2 U;OConnor, Sinead;I Do Not Want What I Haven't Got
4192;Multimodal;95;Piece of My Heart;Joplin, Janis/Big Brother & the Holding Company;Cheap Thrills [Bonus Tracks]
4193;Multimodal;96;Rip It Up;Little Richard;Georgia Peach
4194;Multimodal;97;Tell It Like It Is;Neville, Aaron;Very Best of the Neville Brothers
4195;Multimodal;98;Dark End of the Street;Carr, James;Essential James Carr
4196;Multimodal;99;Think;Franklin, Aretha;Aretha Now
4197;Multimodal;100;Try a Little Tenderness;Redding, Otis;Very Best of Otis Redding, Vol. 1
4198;Multimodal;101;Twist and Shout;Isley Brothers;Ultimate Isley Brothers
4199;Multimodal;102;Amor;Gipsy Kings;Gipsy Kings
4200;Multimodal;103;Waiting for the Great Leap Forwards;Bragg, Billy;Workers Playtime
4201;Multimodal;104;Westbound #9;Flaming Ember;Soul Hits of the 70s: Didn't It Blow Your Mind!, Vol. 3
4202;Multimodal;105;What'd I Say;Charles, Ray [1];Anthology
4203;Multimodal;106;What's Going On;Gaye, Marvin;What's Going On
4204;Multimodal;107;When the Saints Go Marching In;Bechet, Sidney;Best of Sidney Bechet [Blue Note]
4205;Multimodal;108;With a Little Help from My Friends;Cocker, Joe;Anthology
4206;Multimodal;109;(What's So Funny 'Bout) Peace, Love and Understanding?;Elvis Costello & the Attractions;Armed Forces [Ryko Bonus Tracks]
4207;Multimodal;110;American Girl;Tom Petty & the Heartbreakers;Tom Petty & the Heartbreakers
4208;Multimodal;111;Born in the U.S.A.;Springsteen, Bruce;Born in the U.S.A.
4209;Multimodal;112;Can't Get Enough;Bad Company [1];Bad Company
4210;Multimodal;113;Do You Wanna Touch Me? (Oh Yeah!);Glitter, Gary;Rock and Roll: Gary Glitter's Greatest Hits
4211;Multimodal;114;Don't Bring Me Down;Electric Light Orchestra;Strange Magic: The Best of Electric Light Orchestra
4212;Multimodal;115;Don't Stop Believin';Journey;Greatest Hits
4213;Multimodal;116;Fight the Power, Pt. 1;Isley Brothers;Ultimate Isley Brothers
4214;Multimodal;117;Fortunate Son;Creedence Clearwater Revival;Willy and the Poor Boys
4215;Multimodal;118;Garageland;Clash;Clash [US]
4216;Multimodal;119;Hotel Yorba;White Stripes;White Blood Cells
4217;Multimodal;120;I Fought the Law;Bobby Fuller Four;Never to Be Forgotten: The Mustang Years
4218;Multimodal;121;I Want You to Want Me;Cheap Trick;At Budokan
4219;Multimodal;122;I Will Dare;Replacements;Let It Be
4220;Multimodal;123;In a Big Country;Big Country;Crossing [Bonus Tracks]
4221;Multimodal;124;Knock on Wood;Floyd, Eddie;Atlantic Rhythm & Blues 1947-1974 [Box]
4222;Multimodal;125;Land of 1000 Dances;Pickett, Wilson;Wilson Pickett's Greatest Hits [1985]
4223;Multimodal;126;Love Removal Machine;Cult, The;Electric
4224;Multimodal;127;Making Time;Creation;Our Music Is Red - With Purple Flashes
4225;Multimodal;128;Mickey;Basil, Toni;Best of Toni Basil: Mickey & Other Love Songs
4226;Multimodal;129;More Than a Feeling;Boston;Boston
4227;Multimodal;130;New Day Rising;Husker Du;New Day Rising
4228;Multimodal;131;One Way;Levellers;Levelling the Land
4229;Multimodal;132;Pride (In the Name of Love);U Two;Unforgettable Fire
4230;Multimodal;133;Rescue Me;Bass, Fontella;Rescued: The Best of Fontella Bass
4231;Multimodal;134;Rock & Roll, Pt. 2;Glitter, Gary;Rock and Roll: Gary Glitter's Greatest Hits
4232;Multimodal;135;Rockin' Down the Highway;Doobie Brothers;Toulouse Street
4233;Multimodal;136;Say It Loud (I'm Black and I'm Proud);Brown, James [1];Star Time
4234;Multimodal;137;Boys Are Back in Town;Thin Lizzy;Jailbreak
4235;Multimodal;138;We Will Rock You;Queen;Greatest Hits [Hollywood]
4236;Multimodal;139;We're an American Band;Grand Funk Railroad;Capitol Collectors Series
4237;Multimodal;140;Welcome to the Terrordome;Public Enemy;Fear of a Black Planet
4238;Multimodal;141;You Ain't Seen Nothing Yet;Bachman Turner Overdrive;Anthology
4239;Multimodal;142;30 Days in the Hole;Humble Pie;Classics, Vol. 14
4240;Multimodal;143;All Kindsa Girls;Real Kids;Real Kids
4241;Multimodal;144;Bad Reputation;Jett, Joan & The Blackhearts;Fit to Be Tied: Great Hits by Joan Jett and the Blackhearts
4242;Multimodal;145;Bastards of Young;Replacements;Tim
4243;Multimodal;146;Blues' Theme;Allan, Davie and the Arrows;Biker Rock
4244;Multimodal;147;Cherry Bomb;Runaways [1];Best of the Runaways
4245;Multimodal;148;Cowboy;Kid Rock;Devil Without a Cause
4246;Multimodal;149;Detroit Breakdown;Geils, J. Band;Blow Your Face Out
4247;Multimodal;150;Fingernails;Ely, Joe;Best of Joe Ely
4248;Multimodal;151;Get 'Em from the Peanut Man (The New Hot Nuts);Johnson, Lil;1936-1937 Hottest Gal in Town
4249;Multimodal;152;Get off of My Cloud;Rolling Stones;Hot Rocks, 1964-1971
4250;Multimodal;153;Get Out of Denver;Bob Seger & The Silver Bullet Band;Live Bullet
4251;Multimodal;154;Good Rockin' Tonight;Brown, Roy [1];Good Rocking Tonight: The Best of Roy Brown
4252;Multimodal;155;Good Rockin' Tonight;Harris, Wynonie;Bloodshot Eyes: The Best of Wynonie Harris
4253;Multimodal;156;Gospel 2000;Make Up;Sound Verite
4254;Multimodal;157;Great Balls of Fire;Lewis, Jerry Lee;18 Original Sun Greatest Hits
4255;Multimodal;158;Had Me a Real Good Time;Faces/Stewart, Rod;Best of Faces: Good Boys When They're Asleep
4256;Multimodal;159;I Just Want to Make Love to You;Waters, Muddy;His Best: 1947 to 1955
4257;Multimodal;160;Jenny Take a Ride!;Mitch Ryder & the Detroit Wheels;Rev-Up: The Best of Mitch Ryder & the Detroit Wheels [Rhino]
4258;Multimodal;161;Misirlou;Dick Dale & the Del-Tones;King of the Surf Guitar: The Best of Dick Dale
4259;Multimodal;162;Party Machine;Hoodoo Gurus;Blow Your Cool!
4260;Multimodal;163;Rumble;Wray, Link;Rumble! The Best of Link Wray
4261;Multimodal;164;Smokin' in the Boy's Room;Brownsville Station;Smokin' in the Boy's Room: The Best of Brownsville Station
4262;Multimodal;165;Step On;Happy Mondays;Pills 'n' Thrills and Bellyaches
4263;Multimodal;166;Takin' Care of Business;Bachman Turner Overdrive;Anthology
4264;Multimodal;167;Boys Are Back in Town;Thin Lizzy;Dedication: The Very Best of Thin Lizzy
4265;Multimodal;168;Train Kept A Rollin';Burnette, Johnny;Rock 'n' Roll Trio/Tear It Up
4266;Multimodal;169;Touch Me I'm Sick;Mudhoney;March to Fuzz
4267;Multimodal;170;White Lightning;Jones, George [1];Best of George Jones (1955-1967)
4268;Multimodal;171;Roll with It;Winwood, Steve;Roll with It
4269;Multimodal;172;Up, Up and Away;Fifth Dimension [1];Up Up and Away: The Definitive Collection
4270;Multimodal;173;Did You Ever Have to Make up Your Mind?;Lovin' Spoonful;Sunshine Days, Vol. 3: 60's Pop Classics
4271;Multimodal;174;Skinny Jim;Cochran, Eddie;Somethin' Else: The Fine Lookin' Hits of Eddie Cochran
4272;Multimodal;175;Boy from New York City;Manhattan Transfer;Mecca for Moderns
4273;Multimodal;176;Back at the Chicken Shack;Smith, Jimmy [1];Back at the Chicken Shack
4274;Multimodal;177;Hey! Baby;Channel, Bruce;Hey! Baby [Collectables]
4275;Multimodal;178;Give Me the Simple Life;Christy, June;Gone for the Day/Fair and Warmer!
4276;Multimodal;179;I Left My Wallet in el Segundo;Tribe Called Quest;People's Instinctive Travels and the Paths of Rhythm
4277;Multimodal;180;Show Me the Way;Frampton, Peter;Frampton Comes Alive!
4278;Multimodal;181;New San Antonio Rose;Wills, Bob & His Texas Playboys;Anthology 1935-1973
4279;Multimodal;182;Sunshine Superman;Donovan [1];Troubadour: The Definitive Collection 1964-1976
4280;Multimodal;183;Surfin' U.S.A.;Beach Boys;Greatest Hits, Vol. 1
4281;Multimodal;184;Joy Spring;Brown, Clifford [Jazz];Clifford Brown & Max Roach
4282;Multimodal;185;Ac-Cent-Tchu-Ate the Positive;Andrews Sisters/Crosby, Bing/Vic Schoen & His Orchestra;20th Century Masters - The Millennium Collection: The Best of the Andrews Sisters
4283;Multimodal;186;Sweet Little Sixteen;Berry, Chuck;Anthology
4284;Multimodal;187;Salt Peanuts;Gillespie, Dizzy And His Sextets;Shaw Nuff
4285;Multimodal;188;Come On-A My House;Clooney, Rosemary;16 Biggest Hits
4286;Multimodal;189;King of the Road;Miller, Roger;20th Century Masters - The Millennium Collection: The Best of Roger Miller
4287;Multimodal;190;Your Smiling Face;Taylor, James [1];Greatest Hits, Vol. 2
4288;Multimodal;191;Silly Love Songs;McCartney, Paul/Wings;Wingspan: Hits and History
4289;Multimodal;192;Give Him a Great Big Kiss;Shangri-Las;Myrmidons of Melodrama [RPM 136]
4290;Multimodal;193;Creeque Alley;Mamas & Papas;All the Leaves Are Brown: The Golden Era Collection
4291;Multimodal;194;Blueberry Hill;Domino, Fats;Walking to New Orleans [Box]
4292;Multimodal;195;Ventura Highway;America [1];Ventura Highway & Other Favorites
4293;Multimodal;196;Sally Was a Good Old Girl;Owens, Buck;On the Bandstand
4294;Multimodal;197;Wake Me Up Before You Go-Go;Wham!;Make It Big
4295;Multimodal;198;Red Rubber Ball;Cyrkle;Pop Classics of the 60s
4296;Multimodal;199;Mistadobalina;Del Tha Funkee Homosapien;I Wish My Brother George Was Here
4297;Multimodal;200;Ruby Baby;Dion;Bronx Blues: The Columbia Recordings
4298;Multimodal;201;Soul Man;Sam & Dave;Very Best of Sam & Dave
4299;Multimodal;202;Mamas Don't Let Your Babies Grow up to Be Cowboys;Nelson, Willie/Jennings, Waylon;Greatest Hits [RCA]
4300;Multimodal;203;It's Only a Paper Moon;Cole, Nat King;Best of the Nat King Cole Trio: The Vocal Classics, Vol. 1 (1942-1946)
4301;Multimodal;204;Backfield in Motion;Mel & Tim;Good Guys Only Win in the Movies
4302;Multimodal;205;Thank You for Being a Friend;Gold, Andrew;Thank You for Being a Friend: The Best of Andrew Gold
4303;Multimodal;206;C Is the Heavenly Option;Heavenly [1];Jardin de Heavenly
4304;Multimodal;207;;;
4305;Multimodal;208;Crickets Sing for Anamaria;Valle, Marcos;Samba '68
4306;Multimodal;209;Happy Together;Turtles;20 Greatest Hits
4307;Multimodal;210;Magic Number;De La Soul;3 Feet High and Rising
4308;Multimodal;211;Wake Up Little Susie;Everly Brothers;Cadence Classics: Their 20 Greatest Hits
4309;Multimodal;212;Escapade;Jackson, Janet;Rhythm Nation 1814
4310;Multimodal;213;Give Him the Ooh-La-La;Dearie, Blossom;Give Him the Ooh-La-La
4311;Multimodal;214;Heart of Rock & Roll;Huey Lewis & the News;Sports [Expanded Edition]
4312;Multimodal;215;I Can Hear Music;Beach Boys;Greatest Hits, Vol. 2
4313;Multimodal;216;Friday on My Mind;Easybeats;Gonna Have a Good Time
4314;Multimodal;217;Hello, Dolly!;Darin, Bobby;Capitol Years
4315;Multimodal;218;Forever Your Girl;Abdul, Paula;Greatest Hits
4316;Multimodal;219;We Got the Beat;Go Go's [1];Beauty and the Beat
4317;Multimodal;220;I Should Be So Lucky;Minogue, Kylie;Greatest Hits [1994]
4318;Multimodal;221;Rise and Shine;Cardigans/Lindgård, Petter;Life
4319;Multimodal;222;A-Tisket, A-Tasket;Fitzgerald, Ella;Ken Burns Jazz
4320;Multimodal;223;Happy Birthday;Altered Images;I Could Be Happy: The Best of Altered Images
4321;Multimodal;224;Rain, the Park & Other Things;Cowsills;20th Century Masters - The Millennium Collection: The Best of the Cowsills
4322;Multimodal;225;Kites Are Fun;Free Design;Best of Free Design
4323;Multimodal;226;Babalu;Arnaz, Desi & His Orchestra;Babalu [RCA]
4324;Multimodal;227;Head over Heels;Go Go's [1];Return to the Valley of the Go-Go's
4325;Multimodal;228;Cherry, Cherry;Diamond, Neil;Classics: The Early Years
4326;Multimodal;229;Come On-A My House;Clooney, Rosemary/Freeman, Stan/Lowe, Mundell/Crawford, Jimmy/Carroll, Frank;Cocktail Mix, Vol. 3: Swingin' Singles
4327;Multimodal;230;Ain't That a Kick in the Head;Martin, Dean;Capitol Collectors Series
4328;Multimodal;231;Baby Baby;Grant, Amy;Heart in Motion
4329;Multimodal;232;Candy Girl;New Edition [US];Greatest Hits, Vol. 1
4330;Multimodal;233;Here You Come Again;Parton, Dolly;Essential Dolly Parton, Vol. 2
4331;Multimodal;234;Very Stylish Fille;Dimitri from Paris;Sacrebleu
4332;Multimodal;235;Don't Turn Around;Ace Of Base;Sign
4333;Multimodal;236;Everybody Loves the Sunshine;Ayers, Roy;Evolution: The Polydor Anthology
4334;Multimodal;237;Baby Pop;Gall, France;Baby Pop
4335;Multimodal;238;Minnie the Moocher;Calloway, Cab;Are You Hep to the Jive?
4336;Multimodal;239;See See Rider;Baker, Lavern;Soul on Fire: The Best of LaVern Baker
4337;Multimodal;240;Oh, Boy!;Holly, Buddy;Buddy Holly Collection
4338;Multimodal;241;Soul Man;Blues Brothers;Definitive Collection
4339;Multimodal;242;Palisades Park;Cannon, Freddy Boom-Boom;Best of Freddy Boom Boom Cannon [Rhino]
4340;Multimodal;243;Let's Go, Let's Go, Let's Go;Hank Ballard & the Midnighters;Sexy Ways: The Best of Hank Ballard & the Midnighters
4341;Multimodal;244;No Sugar Tonight/New Mother Nature;Guess Who [1];Greatest Hits [RCA]
4342;Multimodal;245;I Fought the Law;Fuller, Bobby Four;Hot Rod Box Set
4343;Multimodal;246;Dancing Queen;Abba;Gold: Greatest Hits
4344;Multimodal;247;Let's Go Crazy;Prince & The Revolution;Purple Rain
4345;Multimodal;248;Holiday;Madonna;Madonna
4346;Multimodal;249;Searchin';Coasters;50 Coastin' Classics: Anthology
4347;Multimodal;250;Summer in the City;Lovin' Spoonful;Greatest Hits [Buddha]
4348;Multimodal;251;Good Times;Chic;Very Best of Chic
4349;Multimodal;252;Oops! ... I Did It Again;Spears, Britney;Oops!...I Did It Again
4350;Multimodal;253;Rock & Roll Music;Berry, Chuck;Anthology
4351;Multimodal;254;Alright;Supergrass;I Should Coco
4352;Multimodal;255;Save It for Later;English Beat;Special Beat Service
4353;Multimodal;256;Bust a Move;Young Mc;Stone Cold Rhymin'
4354;Multimodal;257;Beach Baby;Burrows, Tony;Rock Dreams, Vol. 2 [Eclipse Music Group]
4355;Multimodal;258;Good Lovin';Young Rascals;Young Rascals
4356;Multimodal;259;Express Yourself;Charles Wright & The Watts 103rd Street Rhythm Band;In the Jungle, Babe/Express Yourself
4357;Multimodal;260;Since I Left You;Avalanches [2];Since I Left You
4358;Multimodal;261;Let the Good Times Roll;Jordan, Louis [1];Best of Louis Jordan [MCA]
4359;Multimodal;262;Margaritaville;Buffett, Jimmy;Songs You Know by Heart: Jimmy Buffett's Greatest Hit(s)
4360;Multimodal;263;Flat Foot Floogie;Slim & Slam;Groove Juice Special
4361;Multimodal;264;Double Shot (Of My Baby's Love);Swingin' Medallions;Anthology
4362;Multimodal;265;I Got Rhythm;Quintet Of The Hot Club Of France;Swing from Paris [ASV/Living Era]
4363;Multimodal;266;Somethin' Else;Cochran, Eddie;Somethin' Else: The Fine Lookin' Hits of Eddie Cochran
4364;Multimodal;267;Fat Man;Domino, Fats;Fat Man: 25 Classic Performances
4365;Multimodal;268;Hang Onto Yourself;Bowie, David;Ziggy Stardust [Bonus Tracks]
4366;Multimodal;269;Sea Cruise;Ford, Frankie;Sea Cruise: The Very Best of Frankie Ford
4367;Multimodal;270;Finger Poppin' Time;Hank Ballard & the Midnighters;Sexy Ways: The Best of Hank Ballard & the Midnighters
4368;Multimodal;271;Why Baby Why;Jones, George [1];Best of George Jones (1955-1967)
4369;Multimodal;272;Rebel Rouser;Eddy, Duane;Twang Thang: Anthology
4370;Multimodal;273;I'm Movin' On;Snow, Hank;Essential Hank Snow
4371;Multimodal;274;Have You Seen My Baby?;Newman, Randy;12 Songs
4372;Multimodal;275;Claudette;Everly Brothers;Cadence Classics: Their 20 Greatest Hits
4373;Multimodal;276;Hate to Lose Your Lovin';Little Feat;Let It Roll
4374;Multimodal;277;Truckin';Grateful Dead;American Beauty
4375;Multimodal;278;Get Rhythm;Cash, Johnny & the Tennessee Two;Complete Original Sun Singles
4376;Multimodal;279;Ride Your Pony;Dorsey, Lee;Wheelin' and Dealin': The Definitive Collection
4377;Multimodal;280;Kansas City;Harrison, Wilbert;Golden Age of American Rock 'n' Roll, Vol. 3
4378;Multimodal;281;Lazy Days;Flying Burrito Brothers;Hot Burritos! The Flying Burrito Brothers Anthology 1969-1972
4379;Multimodal;282;Break My Mind;Flying Burrito Brothers;Hot Burritos! The Flying Burrito Brothers Anthology 1969-1972
4380;Multimodal;283;Desdemona;Bolan, Marc;Words & Music
4381;Multimodal;284;Hey Porter;Cash, Johnny;Man in Black: 1954-1958
4382;Multimodal;285;No Particular Place to Go;Berry, Chuck;Anthology
4383;Multimodal;286;Down on the Corner;Creedence Clearwater Revival;Willy and the Poor Boys
4384;Multimodal;287;Working in the Coal Mine;Dorsey, Lee;Wheelin' and Dealin': The Definitive Collection
4385;Multimodal;288;Dust My Broom;James, Elmore;Sky Is Crying: The History of Elmore James
4386;Multimodal;289;Happy Hour;Housemartins;Now That's What I Call Quite Good!
4387;Multimodal;290;She's About a Mover;Sir Douglas Quintet;Nuggets: Original Artyfacts from the First Psychedelic Era 1965-1968 [Box]
4388;Multimodal;291;Come on Eileen;Rowland, Kevin & Dexys Midnight Runners;Too-Rye-Ay [US Bonus Tracks]
4389;Multimodal;292;Choo Choo Ch'Boogie;Jordan, Louis [1];Best of Louis Jordan [MCA]
4390;Multimodal;293;Opening: I Can't Turn You Loose;Blues Brothers;Briefcase Full of Blues
4391;Multimodal;294;Comin' Home;Delaney & Bonnie & Friends;On Tour with Eric Clapton
4392;Multimodal;295;Viva Las Vegas;Presley, Elvis;Elvis' Gold Records, Vol. 4 [Bonus Tracks]
4393;Multimodal;296;Going Up the Country;Canned Heat;Best of Canned Heat [EMI]
4394;Multimodal;297;Every Day I Have the Blues;King, B.B.;Live at the Regal
4395;Multimodal;298;C'mon Everybody;Cochran, Eddie;Somethin' Else: The Fine Lookin' Hits of Eddie Cochran
4396;Multimodal;299;Now We're Getting Somewhere;Crowded House;Crowded House
4397;Multimodal;300;I'm Sensitive;Jewel [1];Pieces of You
4398;Multimodal;301;To Sir with Love;Lulu;From Crayons to Perfume: The Best of Lulu
4399;Multimodal;302;Love Takes Time;Orleans;Dance with Me: The Best of Orleans
4400;Multimodal;303;Gentle on My Mind;Campbell, Glen [1];Glen Campbell Collection (1962-1989): Gentle on My Mind
4401;Multimodal;304;Don't Sleep in the Subway;Clark, Petula;Greatest Hits of Petula Clark
4402;Multimodal;305;Nobody;Sylvia [Country];Anthology
4403;Multimodal;306;Beechwood 4-5789;Marvelettes;Ultimate Collection
4404;Multimodal;307;Kiss Me;Sixpence None the Richer;Sixpence None the Richer
4405;Multimodal;308;Lights Are Changing;Lord, Mary Lou;Got No Shadow
4406;Multimodal;309;Daydream Believer;Monkees;Birds, the Bees & the Monkees
4407;Multimodal;310;Baby Love;Ross, Diana & the Supremes;Ultimate Collection
4408;Multimodal;311;O-o-h Child;Five Stairsteps;Encore Collection: Their Greatest Hits
4409;Multimodal;312;Como un Duende;Dandy's;Frutas del Caney
4410;Multimodal;313;We've Only Just Begun;Carpenters;Singles 1969-1973
4411;Multimodal;314;Oh Girl;Chi-Lites;Crooklyn
4412;Multimodal;315;Shake Your Love;Gibson, Debbie;Greatest Hits
4413;Multimodal;316;Sunshine on My Shoulders;Denver, John;Greatest Hits
4414;Multimodal;317;Solid;Ashford & Simpson;Capitol Gold: The Best of Ashford & Simpson
4415;Multimodal;318;Downtown;Clark, Petula;Downtown: The Greatest Hits of Petula Clark
4416;Multimodal;319;Hey Little Girl;Clark, Dee;Rain Drops [Vee-Jay]
4417;Multimodal;320;Sixteen Candles;Crests, The;Very Best of the Crests: Sixteen Candles
4418;Multimodal;321;Palomine;Bettie Serveert;Palomine
4419;Multimodal;322;There's a Moon Out Tonight;Capris [1];There's a Moon out Tonight: The Very Best of the Capris
4420;Multimodal;323;She Keeps the Home Fires Burning;Milsap, Ronnie;40 #1 Hits
4421;Multimodal;324;Alfie;Black, Cilla;Best of the EMI Years
4422;Multimodal;325;Chapel of Love;Dixie Cups;Very Best of the Dixie Cups: Chapel of Love
4423;Multimodal;326;My Favorite Things;Andrews, Julie [1];Sound of Music [Original Soundtrack]
4424;Multimodal;327;Forever Baby;Hatfield, Juliana;Hey Babe
4425;Multimodal;328;Back for Good;Take That;Greatest Hits
4426;Multimodal;329;You Were Meant for Me;Klicher, Jewel;Pieces of You [Japan 1998]
4427;Multimodal;330;In the Mood;Miller, Glenn [1];Essential Glenn Miller
4428;Multimodal;331;Music! Music! Music!;Brewer, Teresa/Jacobs, Dick Orchestra;Best of Teresa Brewer [MCA]
